7.966139912605285645e-01 4.964840710163116455e-01 6.620696932077407837e-02 7.878615856170654297e-01 8.681241869926452637e-01 9.287683367729187012e-01 6.566872000694274902e-01 4.473475813865661621e-01 4.615545645356178284e-02 4.692044258117675781e-01 3.904695808887481689e-01 8.125908970832824707e-01 5.117676854133605957e-01 1.590050011873245239e-01 6.906082630157470703e-01 9.424599409103393555e-01 2.615376412868499756e-01 5.997269749641418457e-01 1.312381327152252197e-01 6.966190338134765625e-01 8.599408268928527832e-01 9.380604028701782227e-01 9.708666801452636719e-02 2.884368300437927246e-01 2.242157310247421265e-01 2.391719445586204529e-02 6.022977232933044434e-01 9.057425260543823242e-01 2.156555801630020142e-01 3.474561572074890137e-01 6.990407705307006836e-01 7.073472142219543457e-01 8.147665262222290039e-01 1.933959275484085083e-01 1.435301899909973145e-01 5.925630331039428711e-01 6.687499284744262695e-01 6.396663784980773926e-01 3.264689743518829346e-01 9.433368444442749023e-01 4.670637845993041992e-01 7.402386069297790527e-01 7.863755226135253906e-01 5.229798555374145508e-01 1.699690520763397217e-02 1.327604055404663086e-01 3.950095474720001221e-01 9.309136271476745605e-01 7.970567345619201660e-01 8.955146670341491699e-01 5.352903530001640320e-02 3.687507808208465576e-01 2.382167875766754150e-01 4.265289008617401123e-01 3.887384831905364990e-01 7.678822427988052368e-02 6.571162343025207520e-01 9.183049798011779785e-01 9.109792113304138184e-02 2.333945780992507935e-02 6.984680294990539551e-01 8.699956536293029785e-01 1.660601198673248291e-01 3.854774534702301025e-01 1.852774620056152344e-01 4.337462186813354492e-01 7.854012846946716309e-01 1.374194622039794922e-01 6.602619886398315430e-01 4.028567373752593994e-01 8.298666477203369141e-01 8.891300559043884277e-01 7.101618051528930664e-01 7.939709424972534180e-01 3.331495076417922974e-02 2.998943030834197998e-01 2.363891750574111938e-01 8.486658930778503418e-01 2.255715243518352509e-02 7.994197607040405273e-01 7.250009775161743164e-01 3.452516496181488037e-01 8.792106509208679199e-01 1.688889414072036743e-01 3.340861201286315918e-01 4.800576567649841309e-01 3.258126378059387207e-01 6.105741262435913086e-01 1.151217073202133179e-01 5.571340322494506836e-01 8.300139009952545166e-02 8.262528181076049805e-01 9.835540056228637695e-01 8.474929928779602051e-01 5.375629067420959473e-01 7.047132849693298340e-01 7.879560589790344238e-01 9.178579449653625488e-01 7.626429796218872070e-01 1.372799724340438843e-01
4.621702432632446289e-01 8.653963208198547363e-01 5.735362172126770020e-01 1.215238869190216064e-01 1.189979836344718933e-01 7.352058887481689453e-01 9.921107888221740723e-01 4.398239254951477051e-01 6.383894681930541992e-01 5.285299420356750488e-01 2.622130513191223145e-01 4.056397080421447754e-02 8.857457339763641357e-02 7.621071338653564453e-01 4.745925962924957275e-01 6.133350729942321777e-01 1.130023971199989319e-01 4.260674417018890381e-01 9.513609111309051514e-02 3.928613960742950439e-01 1.158942561596632004e-02 2.427040785551071167e-01 1.097189337015151978e-01 9.832631945610046387e-01 5.569469928741455078e-01 1.472700685262680054e-01 2.632937729358673096e-01 7.741659134626388550e-02 1.626399457454681396e-01 8.793741464614868164e-01 7.777706384658813477e-01 8.151190280914306641e-01 9.800645112991333008e-01 8.057597875595092773e-01 6.721267104148864746e-01 4.808776676654815674e-01 6.601385474205017090e-01 3.982266485691070557e-01 2.595807611942291260e-01 8.911173343658447266e-01 4.785939455032348633e-01 8.475495576858520508e-01 3.240738809108734131e-01 9.611699581146240234e-01 1.520922482013702393e-01 1.920504420995712280e-01 1.132544726133346558e-01 6.427589654922485352e-01 4.671091735363006592e-01 3.736977875232696533e-01 9.753821492195129395e-01 5.567595362663269043e-01 7.367685437202453613e-01 6.446379423141479492e-02 3.278600275516510010e-01 3.221056610345840454e-02 9.259360432624816895e-01 8.245453834533691406e-01 3.763394951820373535e-01 6.847382187843322754e-01 2.013475298881530762e-01 3.866137862205505371e-01 1.745378524065017700e-01 7.294914126396179199e-01 5.235087871551513672e-01 6.109953522682189941e-01 1.073636487126350403e-01 8.067145347595214844e-01 8.662709593772888184e-02 7.594433426856994629e-01 7.784309387207031250e-01 8.643006682395935059e-01 1.289787469431757927e-03 3.789673447608947754e-01 7.665423154830932617e-01 1.435421705245971680e-01 6.009419560432434082e-01 3.607884347438812256e-01 7.323568463325500488e-01 5.973127484321594238e-01 4.806312322616577148e-01 8.354322910308837891e-01 2.055365890264511108e-01 4.159763455390930176e-01 3.113055825233459473e-01 7.934629917144775391e-01 1.430628597736358643e-01 7.867228388786315918e-01 4.645357728004455566e-01 8.180449008941650391e-01 4.541819542646408081e-02 6.039587855339050293e-01 6.821464896202087402e-01 1.733189374208450317e-01 9.168820977210998535e-01 2.507511973381042480e-01 8.718080520629882812e-01 7.582160830497741699e-01 9.713103175163269043e-01 7.510619759559631348e-01
6.619140505790710449e-01 2.513577975332736969e-02 2.215409576892852783e-01 4.970670044422149658e-01 5.023694634437561035e-01 4.136950969696044922e-01 2.948802411556243896e-01 1.192872673273086548e-01 1.134291663765907288e-01 1.094089150428771973e-01 7.640308141708374023e-01 3.643086254596710205e-01 5.799742341041564941e-01 2.187901735305786133e-01 6.510229706764221191e-01 3.783824443817138672e-01 2.513547837734222412e-01 7.536427974700927734e-01 5.229778885841369629e-01 7.561241984367370605e-01 5.757633447647094727e-01 3.556248545646667480e-01 9.214130043983459473e-01 5.229761824011802673e-02 1.535976585000753403e-02 9.205695390701293945e-01 9.625265374779701233e-03 5.712261199951171875e-01 2.679762244224548340e-01 8.754904866218566895e-01 8.025760650634765625e-01 3.189963996410369873e-01 2.690750062465667725e-01 8.582911491394042969e-01 8.529310226440429688e-01 2.044865339994430542e-01 8.297989368438720703e-01 2.288446873426437378e-01 9.979002475738525391e-01 7.562943696975708008e-01 8.892309069633483887e-01 6.445546746253967285e-01 6.626695394515991211e-01 8.892402052879333496e-01 1.191168949007987976e-01 7.119120359420776367e-01 6.948813796043395996e-01 6.082047820091247559e-01 8.803880810737609863e-01 1.265177726745605469e-01 3.823194801807403564e-01 1.534812748432159424e-01 8.270666599273681641e-01 3.159976303577423096e-01 1.594534665346145630e-01 7.200077772140502930e-01 4.484248347580432892e-03 6.205897927284240723e-01 1.257563233375549316e-01 1.569879502058029175e-01 5.843750238418579102e-01 9.612843394279479980e-01 7.583225369453430176e-01 1.987663507461547852e-01 5.988454818725585938e-01 4.662861227989196777e-01 5.025965571403503418e-01 7.046993374824523926e-01 4.559046924114227295e-01 3.869088888168334961e-01 6.351388692855834961e-01 7.686322331428527832e-01 1.695518046617507935e-01 7.516585588455200195e-01 2.443751990795135498e-01 7.255162000656127930e-01 9.702851772308349609e-01 5.249205231666564941e-01 7.020748853683471680e-01 7.862428426742553711e-01 7.246879935264587402e-01 7.143035531044006348e-01 8.330914378166198730e-01 4.590415358543395996e-01 9.312683343887329102e-01 9.531465172767639160e-01 3.391374051570892334e-01 6.644840240478515625e-01 1.465102583169937134e-01 7.191814780235290527e-01 4.736816585063934326e-01 9.887705743312835693e-02 7.021966576576232910e-01 5.627763867378234863e-01 8.219159245491027832e-01 8.389258980751037598e-01 7.316665649414062500e-01 6.617708802223205566e-01 2.946084141731262207e-01 1.042570918798446655e-01
6.338310241699218750e-01 7.460677623748779297e-01 2.762666940689086914e-01 7.666572332382202148e-01 6.666043996810913086e-01 7.275249361991882324e-01 6.218659281730651855e-01 5.915886722505092621e-03 5.336614251136779785e-01 4.728990197181701660e-01 1.318933218717575073e-01 3.015831708908081055e-01 9.896434545516967773e-01 3.002538383007049561e-01 2.859467267990112305e-01 8.312075585126876831e-02 3.380815386772155762e-01 4.251267015933990479e-01 6.236274838447570801e-01 5.699409246444702148e-01 1.756291985511779785e-01 8.850004673004150391e-01 6.372776031494140625e-01 3.044968247413635254e-01 5.320265293121337891e-01 9.261597990989685059e-01 9.576100111007690430e-01 3.011748790740966797e-01 2.750115394592285156e-01 5.585397481918334961e-01 2.607503235340118408e-01 3.875645697116851807e-01 6.305220723152160645e-01 9.369844794273376465e-01 6.688416600227355957e-01 9.137558937072753906e-01 4.524730145931243896e-01 2.216165959835052490e-01 8.081712126731872559e-01 3.317545652389526367e-01 6.346458792686462402e-01 8.499018549919128418e-01 9.455393552780151367e-01 3.282105028629302979e-01 5.030842423439025879e-01 6.421720981597900391e-01 1.575483083724975586e-01 1.757988631725311279e-01 2.216284275054931641e-01 5.697693824768066406e-01 4.709706604480743408e-01 4.927101135253906250e-01 1.549881398677825928e-01 4.151266813278198242e-01 7.307788729667663574e-01 3.279148936271667480e-01 7.259009480476379395e-01 5.584279894828796387e-01 1.796006411314010620e-01 6.465825438499450684e-01 6.093287467956542969e-01 4.775264859199523926e-01 1.919504702091217041e-01 3.285004794597625732e-01 8.841410875320434570e-01 1.344508379697799683e-01 7.616615891456604004e-01 4.065071344375610352e-01 8.866598010063171387e-01 1.861040145158767700e-01 6.580751538276672363e-01 9.512934684753417969e-01 3.912500739097595215e-01 1.970114707946777344e-01 5.224556326866149902e-01 8.561657071113586426e-01 4.742968082427978516e-02 3.808226585388183594e-01 6.267009377479553223e-01 8.494408130645751953e-01 9.484570026397705078e-01 4.684502780437469482e-01 5.300976037979125977e-01 8.482773303985595703e-01 2.767895460128784180e-01 7.244033813476562500e-01 6.289176344871520996e-01 9.176089763641357422e-01 2.512670755386352539e-01 6.156876087188720703e-01 4.130576848983764648e-01 6.388334035873413086e-01 4.694916009902954102e-01 1.149057969450950623e-01 3.235469460487365723e-01 5.142878293991088867e-01 3.171135187149047852e-01 3.591842651367187500e-01 2.563868463039398193e-01 3.689747750759124756e-01
7.548321485519409180e-01 7.518146038055419922e-01 9.473852515220642090e-01 2.994273006916046143e-01 2.288433015346527100e-01 4.423546791076660156e-01 1.428257580846548080e-02 8.190524578094482422e-02 6.693084239959716797e-01 6.398403048515319824e-01 7.418042421340942383e-02 5.770119428634643555e-01 9.224738478660583496e-01 5.672789216041564941e-01 5.853059887886047363e-02 8.764793723821640015e-02 2.470769286155700684e-01 5.781537890434265137e-01 5.328114032745361328e-01 3.749920427799224854e-01 5.622695088386535645e-01 6.958678960800170898e-01 6.489081382751464844e-01 2.266561836004257202e-01 2.251305989921092987e-02 2.062354683876037598e-01 5.811167359352111816e-01 7.031800150871276855e-01 8.888486772775650024e-02 6.619000434875488281e-01 9.230192899703979492e-01 9.609768390655517578e-01 5.801607966423034668e-01 6.583552360534667969e-01 2.280912399291992188e-01 3.524197041988372803e-01 6.299546957015991211e-01 2.743302583694458008e-01 7.636842131614685059e-01 2.956861257553100586e-01 3.977912366390228271e-01 3.047202341258525848e-02 4.495499655604362488e-02 8.861710429191589355e-01 8.303399682044982910e-01 5.765638947486877441e-01 3.464293479919433594e-01 8.928832411766052246e-01 7.236033678054809570e-01 3.742622733116149902e-01 7.422884702682495117e-01 3.757566213607788086e-01 8.906833529472351074e-01 8.867704272270202637e-01 9.084497690200805664e-01 4.223245382308959961e-01 7.647507786750793457e-01 3.881060183048248291e-01 5.593785643577575684e-01 1.890685707330703735e-01 1.300723850727081299e-01 9.940956830978393555e-01 4.608687162399291992e-01 6.292006969451904297e-01 7.572343945503234863e-01 1.039227098226547241e-01 1.046837344765663147e-01 6.800395846366882324e-01 9.271817207336425781e-01 3.319787085056304932e-01 7.467018365859985352e-01 7.552954554557800293e-01 3.405750691890716553e-01 7.886172533035278320e-01 4.332328438758850098e-01 1.515357196331024170e-01 9.088478088378906250e-01 5.486640613526105881e-03 6.116435527801513672e-01 3.064034283161163330e-01 1.926703006029129028e-01 8.240150213241577148e-01 3.435682356357574463e-01 5.931527614593505859e-01 3.767338395118713379e-01 1.630541533231735229e-01 3.412410020828247070e-01 1.318181604146957397e-01 2.235698513686656952e-02 1.749339699745178223e-01 7.197025418281555176e-01 5.994784832000732422e-01 6.641812156885862350e-03 8.053086996078491211e-01 8.386672139167785645e-01 5.123052597045898438e-01 6.492598056793212891e-01 4.188300073146820068e-01 2.220215350389480591e-01 5.349274277687072754e-01
2.980833053588867188e-01 6.883715391159057617e-01 4.445527493953704834e-01 3.118979744613170624e-02 8.280872702598571777e-01 7.802150249481201172e-01 7.811867594718933105e-01 7.810677289962768555e-01 1.700679659843444824e-01 1.147462800145149231e-01 8.311734199523925781e-01 4.847177565097808838e-01 3.577535450458526611e-01 5.383991003036499023e-01 8.967292308807373047e-01 6.236389279365539551e-01 6.652225852012634277e-01 6.435310244560241699e-01 7.728917002677917480e-01 7.007975578308105469e-01 9.805843830108642578e-01 7.201761007308959961e-02 8.628728985786437988e-01 1.808025240898132324e-01 2.279091030359268188e-01 5.250978097319602966e-02 5.009352564811706543e-01 6.052328646183013916e-02 3.010980784893035889e-01 1.560266464948654175e-01 7.504826784133911133e-02 7.101293206214904785e-01 4.011026620864868164e-01 2.883374094963073730e-01 5.290971994400024414e-01 2.837695181369781494e-01 6.533333063125610352e-01 8.935939073562622070e-01 6.295793056488037109e-01 9.609684944152832031e-01 9.125870466232299805e-01 1.004687324166297913e-01 8.882865309715270996e-01 3.606443703174591064e-01 9.113668799400329590e-01 4.033613801002502441e-01 5.841437578201293945e-01 7.312050461769104004e-01 7.710514068603515625e-01 4.655487835407257080e-01 9.274457693099975586e-01 8.670688271522521973e-01 5.162128806114196777e-01 5.775430798530578613e-01 5.357327461242675781e-01 2.148464322090148926e-01 7.467549443244934082e-01 1.653439998626708984e-01 9.903820753097534180e-01 9.545598626136779785e-01 9.002600312232971191e-01 4.066612124443054199e-01 1.706366539001464844e-01 2.603475451469421387e-01 8.879827260971069336e-01 8.410503268241882324e-01 8.254522085189819336e-01 9.038127064704895020e-01 1.218324378132820129e-01 2.939642667770385742e-01 4.820495247840881348e-01 2.612334191799163818e-01 4.066822230815887451e-01 8.113995939493179321e-02 6.771602630615234375e-01 6.843413710594177246e-01 6.155703067779541016e-01 8.910799026489257812e-01 2.885106801986694336e-01 1.706982403993606567e-01 7.670507431030273438e-01 9.304483532905578613e-01 2.414959967136383057e-01 7.289404869079589844e-01 4.618857502937316895e-01 3.739002346992492676e-01 7.191939353942871094e-01 9.808003157377243042e-02 9.304571747779846191e-01 1.453120727092027664e-02 8.073374629020690918e-01 9.779517054557800293e-01 7.586824893951416016e-01 2.986721396446228027e-01 3.370271995663642883e-02 3.938352167606353760e-01 6.088415384292602539e-01 6.571470201015472412e-02 7.230489850044250488e-01 3.975135684013366699e-01
3.766528666019439697e-01 1.432972997426986694e-01 2.732508778572082520e-01 8.727957606315612793e-01 8.637251853942871094e-01 3.181984722614288330e-01 5.232762098312377930e-01 1.083920244127511978e-02 2.404392063617706299e-01 2.785921469330787659e-02 3.249407708644866943e-01 9.405800700187683105e-01 5.831841826438903809e-01 7.281913161277770996e-01 8.661532998085021973e-01 2.383209615945816040e-01 5.684351325035095215e-01 3.336772322654724121e-01 7.600273489952087402e-01 1.917742788791656494e-01 4.895106554031372070e-01 9.799461960792541504e-01 5.179244279861450195e-01 7.884790897369384766e-01 8.861858844757080078e-01 9.052737951278686523e-01 7.500698566436767578e-01 9.834247827529907227e-01 5.723969936370849609e-01 5.988612174987792969e-01 9.769433140754699707e-01 7.686727046966552734e-01 3.033606521785259247e-02 9.370361566543579102e-01 3.797159194946289062e-01 1.815822720527648926e-01 5.033442974090576172e-01 6.849855780601501465e-01 3.996465802192687988e-01 8.816666603088378906e-01 3.598657250404357910e-01 7.427527308464050293e-01 3.281362652778625488e-01 1.877691745758056641e-01 7.252780795097351074e-01 8.895904421806335449e-01 3.164801299571990967e-01 3.339694738388061523e-01 9.435452818870544434e-01 4.007860422134399414e-01 2.894292771816253662e-01 8.436361551284790039e-01 2.479925453662872314e-01 1.623415052890777588e-01 9.313039779663085938e-01 8.882248401641845703e-01 8.763058185577392578e-01 5.708690285682678223e-01 2.268322706222534180e-01 7.185617685317993164e-01 5.236763358116149902e-01 5.600594878196716309e-01 1.371814012527465820e-01 8.929595351219177246e-02 5.054880380630493164e-01 8.254271149635314941e-01 5.175853967666625977e-01 1.557129323482513428e-01 8.963412046432495117e-01 6.599318385124206543e-01 7.501543760299682617e-01 8.067070841789245605e-01 5.029971003532409668e-01 3.634841144084930420e-01 6.602841019630432129e-01 6.613754034042358398e-01 1.108009950257837772e-03 6.499453783035278320e-01 7.964959740638732910e-01 7.024832963943481445e-01 4.806752800941467285e-01 3.983735665678977966e-02 3.647085130214691162e-01 4.903363883495330811e-01 4.263749420642852783e-01 7.459862530231475830e-02 4.259829223155975342e-01 3.884536027908325195e-01 9.253798723220825195e-01 3.018479347229003906e-01 5.354571342468261719e-01 3.684469163417816162e-01 9.307968020439147949e-01 3.421716094017028809e-01 1.410622149705886841e-01 3.192441761493682861e-01 9.320417046546936035e-02 9.267578721046447754e-01 3.801501989364624023e-01 9.694445729255676270e-01
9.578637778759002686e-02 5.081660151481628418e-01 7.463572621345520020e-01 7.764397859573364258e-01 7.638471722602844238e-01 4.961317181587219238e-01 9.393978118896484375e-01 5.041894316673278809e-01 5.550773069262504578e-02 9.189867973327636719e-01 1.056635007262229919e-01 1.807648837566375732e-01 5.969328284263610840e-01 3.186600804328918457e-01 7.813784480094909668e-01 5.330634713172912598e-01 1.872359067201614380e-01 5.656600594520568848e-01 7.276455163955688477e-01 5.445362925529479980e-01 4.043677747249603271e-01 8.569527864456176758e-01 1.887507438659667969e-01 2.633802890777587891e-01 6.249800920486450195e-01 4.979923367500305176e-01 4.198641777038574219e-01 6.178510189056396484e-01 3.291306495666503906e-01 7.533980011940002441e-01 2.260179519653320312e-01 6.180551052093505859e-01 5.469712018966674805e-01 7.984592318534851074e-01 7.863166928291320801e-01 3.757701218128204346e-01 1.367000341415405273e-01 2.518853731453418732e-02 9.185063838958740234e-02 9.954985976219177246e-02 5.236883834004402161e-02 3.172158002853393555e-01 9.436025023460388184e-01 5.882184505462646484e-01 3.070587217807769775e-01 1.741652190685272217e-02 9.748493432998657227e-01 2.945776581764221191e-01 6.269119381904602051e-01 2.813885211944580078e-01 8.732889294624328613e-01 1.583017408847808838e-01 3.979366421699523926e-01 8.725766539573669434e-01 6.338840126991271973e-01 5.616496205329895020e-01 6.006958484649658203e-01 1.718666590750217438e-02 2.758001089096069336e-01 9.438194632530212402e-01 4.928152561187744141e-01 4.229383170604705811e-01 5.000792145729064941e-01 3.909514546394348145e-01 8.026468753814697266e-02 4.695835113525390625e-01 4.229463338851928711e-01 5.096647739410400391e-01 8.024322390556335449e-01 9.009581208229064941e-01 1.521394699811935425e-01 1.884836703538894653e-01 4.114436805248260498e-01 5.281084179878234863e-01 8.166081309318542480e-01 5.474600195884704590e-01 7.516515254974365234e-01 6.943123936653137207e-01 6.251081824302673340e-02 1.148860007524490356e-01 2.011674791574478149e-01 2.705829590559005737e-02 5.242366194725036621e-01 9.164562225341796875e-01 9.140705466270446777e-01 3.788990899920463562e-02 1.437841728329658508e-02 8.039181828498840332e-01 4.906181991100311279e-01 2.280663251876831055e-01 7.277838140726089478e-02 8.867126107215881348e-01 1.069081425666809082e-01 1.670867502689361572e-01 5.379964113235473633e-01 8.404608070850372314e-02 8.538226485252380371e-01 2.746740579605102539e-01 1.652019619941711426e-01 7.661421298980712891e-01
4.551106095314025879e-01 8.992614150047302246e-01 5.270836949348449707e-01 3.258860670030117035e-04 3.425459563732147217e-01 6.031476259231567383e-01 7.383015751838684082e-01 7.645993828773498535e-01 1.594844609498977661e-01 5.958095788955688477e-01 9.939037561416625977e-01 8.354670405387878418e-01 8.908515572547912598e-01 7.501280307769775391e-01 8.095463514328002930e-01 2.636420726776123047e-01 7.174122929573059082e-01 6.672719717025756836e-01 6.281327009201049805e-01 3.487106561660766602e-01 3.479427099227905273e-01 4.739463031291961670e-01 8.659170866012573242e-01 7.143344283103942871e-01 1.025759205222129822e-01 6.110275983810424805e-01 1.513001471757888794e-01 4.974835216999053955e-01 5.474759936332702637e-01 2.866833209991455078e-01 2.452431917190551758e-01 1.342932283878326416e-01 7.900446057319641113e-01 1.183890476822853088e-01 6.220036149024963379e-01 6.640937924385070801e-01 3.875493109226226807e-01 7.403365969657897949e-01 1.433538794517517090e-01 9.721248745918273926e-01 7.639313340187072754e-01 8.025984764099121094e-01 5.774942636489868164e-01 4.390685260295867920e-01 7.215648293495178223e-01 7.104530930519104004e-01 8.347471058368682861e-02 7.594535946846008301e-01 2.805473208427429199e-01 1.400061994791030884e-01 9.494229555130004883e-01 6.040514707565307617e-01 9.064649343490600586e-01 8.838108777999877930e-01 3.746105432510375977e-01 5.722888708114624023e-01 6.094328165054321289e-01 8.515294790267944336e-01 4.937556684017181396e-01 2.623429894447326660e-01 9.745702743530273438e-01 2.038356959819793701e-01 8.510245680809020996e-01 6.248476505279541016e-01 4.392875134944915771e-01 8.382984995841979980e-01 6.920688152313232422e-01 4.593719840049743652e-01 2.667815089225769043e-01 8.698110580444335938e-01 7.238735556602478027e-01 4.721060991287231445e-01 7.739484906196594238e-01 6.836549043655395508e-01 2.589180469512939453e-01 5.884633064270019531e-01 3.507037460803985596e-01 8.808447718620300293e-01 1.604562550783157349e-01 6.038281917572021484e-01 6.657626628875732422e-01 6.286547780036926270e-01 4.885031878948211670e-01 1.613581329584121704e-01 9.249194264411926270e-01 2.864370942115783691e-01 9.348703622817993164e-01 9.999735355377197266e-01 8.593165278434753418e-01 9.697781060822308064e-04 8.242903351783752441e-01 3.333782851696014404e-01 8.904113173484802246e-01 9.622446894645690918e-01 3.671794757246971130e-02 4.204069674015045166e-01 8.461107611656188965e-01 7.305310964584350586e-01 4.388382658362388611e-02 4.830893576145172119e-01
4.047783911228179932e-01 4.943975508213043213e-01 4.387590885162353516e-01 1.650741398334503174e-01 3.220565915107727051e-01 4.632122814655303955e-01 8.756177127361297607e-02 5.141911506652832031e-01 9.417134523391723633e-01 7.937067747116088867e-01 2.914634048938751221e-01 3.088660538196563721e-01 8.403410911560058594e-01 9.377144575119018555e-01 5.351733565330505371e-01 8.743081688880920410e-01 8.831825256347656250e-01 6.687954664230346680e-01 6.767365932464599609e-01 9.691883325576782227e-01 2.106008976697921753e-01 2.562355995178222656e-01 9.795644879341125488e-01 6.756271123886108398e-01 6.156597137451171875e-01 8.894407153129577637e-01 8.688353896141052246e-01 4.749844074249267578e-01 9.319671988487243652e-01 1.174582075327634811e-02 5.152343511581420898e-01 9.029870033264160156e-01 3.833170235157012939e-01 2.807275950908660889e-02 5.533789098262786865e-02 5.858371853828430176e-01 5.407509207725524902e-01 9.003572463989257812e-01 7.296164631843566895e-01 6.205824613571166992e-01 4.256932735443115234e-01 6.976149678230285645e-01 5.274227261543273926e-01 6.044467091560363770e-01 4.639670252799987793e-02 5.603225231170654297e-01 4.531118571758270264e-01 9.158204793930053711e-01 5.334914326667785645e-01 4.090242087841033936e-02 7.343057543039321899e-02 8.650419116020202637e-01 8.524256944656372070e-01 3.593337535858154297e-01 5.383626222610473633e-01 5.621015429496765137e-01 5.385356545448303223e-01 7.076387107372283936e-02 7.187415361404418945e-01 7.560467123985290527e-01 4.030420184135437012e-01 1.596779674291610718e-01 2.050302773714065552e-01 6.427343487739562988e-01 1.753921955823898315e-01 6.652265191078186035e-01 8.947237730026245117e-01 9.760922789573669434e-01 1.491632014513015747e-01 9.268521666526794434e-01 6.364581584930419922e-01 7.517415285110473633e-01 2.412333935499191284e-01 5.894131660461425781e-01 6.576442122459411621e-01 9.840696305036544800e-02 1.515956223011016846e-01 2.111393362283706665e-01 9.879854917526245117e-01 5.845820903778076172e-01 2.998751401901245117e-01 8.071465492248535156e-01 5.515519976615905762e-01 2.582394182682037354e-01 5.101490616798400879e-01 5.182282328605651855e-01 1.207870841026306152e-01 2.430871576070785522e-01 9.129196405410766602e-01 9.275737404823303223e-01 9.340777993202209473e-01 3.000358343124389648e-01 8.821763992309570312e-01 4.222047328948974609e-01 1.906000226736068726e-01 2.313443869352340698e-01 7.365049421787261963e-02 1.096029803156852722e-01 6.634554862976074219e-01 7.609426379203796387e-01
